blueWins,blueWardsPlaced,blueFirstBlood,blueKills,blueDeaths,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWins,redWardsPlaced,redFirstBlood,redKills,redDeaths,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalMinionsKilled,redTotalJungleMinionsKilled
1,15,0,4,4,0,0,0,16333,7.2,237,65,0,23,1,4,4,1,0,0,16273,7.6,252,80
0,19,1,8,2,0,0,0,17526,6.8,222,63,1,13,0,2,8,1,0,0,14765,6.8,216,64
1,14,1,7,7,1,1,0,17381,7.2,221,76,0,17,0,7,7,0,0,0,15839,7,204,48
0,35,0,5,3,0,1,1,17854,7.4,230,56,1,13,1,3,5,0,0,0,15531,7,219,52
0,15,1,6,5,1,0,0,15698,7,206,59,1,15,0,5,6,0,1,0,16841,7,259,50
1,19,0,6,7,0,0,0,16039,7,195,49,0,16,1,7,6,1,0,0,16704,7,231,52
0,16,0,3,8,0,1,0,14506,6.8,206,52,1,16,1,8,3,1,0,0,17026,7.2,221,56
1,141,0,6,6,0,0,0,16830,7,226,51,0,18,1,6,6,1,1,0,16122,6.8,204,54
1,19,0,2,1,1,0,0,14909,7,245,52,0,14,1,1,2,0,0,0,14499,6.8,237,52
1,14,0,0,5,0,0,0,12939,6.4,201,32,0,19,1,5,0,1,0,0,17517,7.4,259,79
0,15,0,8,6,0,0,0,16678,7,216,64,1,15,1,6,8,1,0,0,15599,6.8,220,32
0,11,0,5,14,0,0,0,15322,6.4,210,56,1,18,1,14,5,1,0,0,19346,6.8,203,47
0,38,1,5,7,0,0,0,16562,7.2,210,64,1,21,0,7,5,1,0,0,16518,7,245,36
1,14,1,6,8,0,1,0,16353,7,214,56,0,16,0,8,6,1,0,0,16913,7.4,221,44
0,8,0,7,11,0,1,0,16998,6.6,207,55,1,18,1,11,7,1,0,0,18341,6.8,191,40
0,19,0,5,5,1,0,0,15051,6.6,188,35,1,11,1,5,5,0,0,0,14991,6.8,206,44
0,48,0,3,6,0,0,0,14986,6.8,208,46,1,18,1,6,3,0,0,0,16487,7.2,220,49
0,40,1,7,5,0,0,0,17003,6.6,214,40,1,16,0,5,7,0,0,0,15672,6.8,190,52
0,16,0,4,12,1,0,0,15380,6.6,226,43,1,17,1,12,4,0,1,2,20244,7.2,231,36
1,16,1,9,3,1,1,0,18599,7.2,216,76,0,34,0,3,9,0,0,0,14778,6.8,187,56
1,14,0,6,7,0,0,0,15936,6.8,192,46,0,15,1,7,6,1,0,0,17413,7,245,53
1,15,1,3,2,0,0,0,15265,6.8,224,52,0,14,0,2,3,0,0,0,14819,6.6,237,45
1,16,1,10,3,1,0,0,18177,7,219,50,0,16,0,3,10,0,0,0,14673,6.8,214,46
0,15,0,7,5,0,1,0,16605,6.6,220,39,1,20,1,5,7,1,0,0,14559,6.6,175,44
0,17,1,4,3,0,0,0,14742,6.8,203,40,1,17,0,3,4,1,1,0,15283,7.2,230,60
0,13,0,3,8,0,0,0,14440,7,194,60,1,17,1,8,3,1,0,0,17572,7,220,50
0,13,0,2,13,0,0,0,12798,5.4,187,4,1,16,1,13,2,1,0,1,21270,7.6,224,64
0,14,0,5,6,0,0,0,15698,6.6,201,63,1,23,1,6,5,1,0,0,16385,7,230,43
1,80,1,7,2,1,0,0,17324,7.2,216,48,0,18,0,2,7,0,0,0,14195,6.8,208,47
0,11,0,2,4,0,1,0,14613,6.8,233,47,1,13,1,4,2,1,0,0,17152,7,234,47
0,12,1,4,5,0,0,0,14705,6.6,196,44,1,17,0,5,4,1,0,0,16872,7.2,240,65
1,16,0,8,5,0,0,0,17536,7.2,247,47,0,16,1,5,8,1,0,0,16626,7,226,68
0,13,0,5,5,0,1,0,15226,6.6,213,55,1,11,1,5,5,1,0,0,15747,7.2,236,48
0,13,1,6,5,0,0,0,16051,7,197,41,1,15,0,5,6,1,0,0,15528,7.2,226,54
1,17,0,3,4,0,0,0,15158,6.8,236,47,0,18,1,4,3,1,1,0,15499,7,219,56
0,17,1,8,8,0,0,0,16934,6.4,193,44,1,15,0,8,8,1,0,0,16687,6.6,191,56
0,20,1,4,8,0,1,0,15228,6.8,198,52,1,20,0,8,4,1,0,0,17464,7.2,227,48
1,15,1,10,4,0,0,0,17710,7,205,56,0,16,0,4,10,1,0,0,14413,6.4,183,44
0,17,0,2,3,0,0,0,14971,7,228,49,1,18,1,3,2,1,0,0,15653,7.2,252,49
0,22,0,10,5,0,1,0,17835,7.2,205,50,1,18,1,5,10,0,0,0,15912,6.8,216,43
1,16,0,7,3,1,1,0,17071,7.2,234,64,0,16,1,3,7,0,0,0,15333,6.8,226,57
0,42,0,6,11,1,0,0,16245,7,208,50,1,26,1,11,6,0,1,0,19696,7.6,235,59
0,15,1,6,2,0,0,0,16835,7,235,42,1,90,0,2,6,1,1,0,14584,7,248,49
0,19,1,6,9,0,0,0,17088,7.2,226,67,1,19,0,9,6,1,1,0,17972,6.8,218,48
0,12,0,5,4,1,0,0,16383,7.2,223,56,1,15,1,4,5,0,0,0,15519,7,246,45
1,17,1,4,2,1,0,1,16577,6.8,220,58,0,17,0,2,4,0,1,0,14747,7,219,66
1,59,1,12,5,1,0,0,19607,7.6,221,44,0,17,0,5,12,0,0,0,15694,6.6,220,52
1,19,1,8,9,1,1,0,15775,6.6,149,47,0,19,0,9,8,0,0,0,18450,7,231,42
0,12,1,4,8,1,1,0,14998,6.6,185,45,1,14,0,8,4,0,0,0,16428,6.6,196,48
0,20,1,8,8,1,1,0,16906,6.8,207,48,1,15,0,8,8,0,0,0,16680,6.8,176,54
1,16,1,9,3,1,1,1,18743,7,209,49,0,15,0,3,9,0,0,0,14419,6.6,191,56
0,17,0,8,8,0,0,0,16634,7,198,40,1,38,1,8,8,0,0,0,16989,6.8,195,44
0,52,0,3,8,0,0,0,13636,6.2,177,35,1,37,1,8,3,1,1,0,18165,7.4,249,60
0,11,1,3,10,1,0,0,13744,6.4,167,50,1,15,0,10,3,0,0,0,18407,7.2,219,44
0,14,1,4,4,1,0,0,15823,6.8,230,46,1,36,0,4,4,0,0,0,16034,7.2,233,64
1,32,1,7,6,1,0,0,16356,7.2,219,47,0,12,0,6,7,0,1,0,16318,7,226,40
0,19,0,11,9,0,1,1,19801,6.6,195,55,1,17,1,9,11,1,0,0,16486,6.4,147,45
0,16,1,11,9,0,0,0,18200,7,202,39,1,18,0,9,11,1,0,0,16989,7.2,211,60
0,55,0,4,3,0,0,0,15335,6.8,230,40,1,11,1,3,4,1,0,0,15523,7,248,60
1,15,1,6,4,0,0,0,16792,7.2,238,52,0,20,0,4,6,0,0,0,14940,6.6,218,40
0,14,1,12,8,1,0,1,20086,7,232,44,1,20,0,8,12,0,1,0,17027,6.4,207,56
0,17,0,1,4,0,0,0,13858,6.4,232,45,1,14,1,4,1,1,1,0,16410,7,239,63
0,50,1,5,7,0,0,0,16190,7,222,53,1,18,0,7,5,1,0,0,17756,7.2,258,62
0,11,1,7,10,0,0,0,16112,7,202,42,1,15,0,10,7,0,0,0,19079,7.2,238,45
1,20,0,9,11,0,1,0,17298,6.8,198,40,0,47,1,11,9,1,0,0,17396,7,182,36
0,12,0,2,4,0,0,0,14593,6.6,240,38,1,12,1,4,2,0,0,0,16565,7.2,253,64
1,14,1,10,8,1,0,0,17723,6.8,201,54,0,13,0,8,10,0,0,0,17166,7.4,204,68
0,19,1,8,3,0,1,0,16565,6.8,204,45,1,74,0,3,8,0,0,0,15348,6.6,214,45
1,13,0,4,5,0,0,0,16301,7.2,254,62,0,18,1,5,4,1,0,0,16328,7.2,234,46
1,15,1,6,5,0,1,0,16698,7.2,238,59,0,22,0,5,6,1,0,0,15833,6.8,213,48
0,13,0,1,4,0,0,0,14878,7,235,60,1,13,1,4,1,1,0,0,16531,7.2,258,64
0,17,0,5,3,1,0,0,16494,7,255,66,1,16,1,3,5,0,0,0,14562,6.6,182,52
0,14,1,5,9,0,0,0,15463,7,206,60,1,16,0,9,5,0,0,0,18849,7,234,51
0,16,0,6,15,0,0,0,15435,6.6,161,40,1,17,1,15,6,1,0,0,20532,7.4,226,44
0,53,1,5,1,1,1,0,16165,6.8,215,67,1,14,0,1,5,0,0,0,14844,6.6,245,56
0,14,1,6,6,1,0,0,16640,7.2,233,50,1,22,0,6,6,0,0,0,16916,7.4,220,59
0,13,1,6,4,0,1,0,16422,7,212,53,1,11,0,4,6,0,0,0,16441,7,256,68
1,16,1,8,4,0,0,0,17863,7.2,256,33,0,13,0,4,8,0,0,0,15273,7,218,48
0,16,1,8,6,0,0,0,16970,6.8,226,45,1,25,0,6,8,1,0,0,16460,6.8,230,48
0,21,0,4,2,0,0,0,14866,6.8,191,51,1,21,1,2,4,0,1,0,14763,6.8,239,41
1,12,1,9,10,0,0,0,17761,7,229,48,0,19,0,10,9,1,0,0,17998,7.2,200,60
1,13,0,7,4,0,0,0,16650,7,233,48,0,19,1,4,7,1,1,1,17262,7,232,59
0,18,1,8,1,0,1,0,18607,7.4,264,53,1,15,0,1,8,1,0,0,14119,6.6,210,60
0,18,0,8,5,0,0,0,16237,6.8,209,48,1,16,1,5,8,1,0,0,15902,6.8,192,64
0,19,0,2,3,1,0,0,14273,6.8,220,40,1,11,1,3,2,0,1,0,15087,6.6,224,44
1,15,1,6,5,1,0,0,15906,7,232,39,0,13,0,5,6,0,0,0,15945,6.6,197,45
1,20,1,4,5,0,0,0,16083,6.8,264,53,0,67,0,5,4,1,0,0,16003,7.2,225,53
0,14,0,2,8,1,1,0,15034,7,204,77,1,15,1,8,2,0,0,0,17009,7,201,44
0,13,1,5,3,0,0,0,16660,7.2,257,52,1,38,0,3,5,1,1,0,14937,7,227,52
0,18,1,5,9,1,0,0,13945,5.8,155,56,1,14,0,9,5,0,1,2,19708,7.4,203,60
0,16,0,3,13,0,0,0,14991,6.6,207,53,1,38,1,13,3,0,0,0,21041,7.6,273,60
0,38,1,3,3,1,0,0,16653,7,261,60,1,15,0,3,3,0,0,0,15501,7.2,228,60
1,17,1,7,2,0,1,0,17557,7,209,64,0,18,0,2,7,0,0,0,13735,6,224,24
0,14,0,4,8,1,0,0,14439,6.6,196,41,1,39,1,8,4,0,0,0,17414,7,235,40
1,41,1,12,5,1,0,0,18567,7,227,40,0,17,0,5,12,0,0,0,17041,6.8,203,56
1,17,1,9,1,1,0,0,17079,7,229,44,0,16,0,1,9,0,0,0,13163,6.6,191,44
1,13,1,6,1,1,1,3,21051,7.4,276,70,0,14,0,1,6,0,0,0,12275,5.4,176,20
0,14,0,8,10,0,0,0,15229,6.4,213,4,1,13,1,10,8,1,1,1,19722,7.4,218,68
1,14,1,5,4,1,0,0,16490,7,214,55,0,13,0,4,5,0,1,0,15472,7.2,204,64
1,14,1,8,9,0,0,0,17047,7,200,47,0,16,0,9,8,1,0,0,17144,6.8,198,48
0,43,0,4,6,0,0,0,14844,7,187,51,1,18,1,6,4,0,1,0,15777,7,217,31
0,17,0,8,10,0,0,0,16382,7.2,206,37,1,16,1,10,8,0,1,1,20704,7.2,244,60
1,24,0,7,4,0,0,0,18113,7.2,231,49,0,16,1,4,7,0,0,0,16763,7,262,65
0,33,0,1,9,0,0,0,13933,6.6,194,51,1,18,1,9,1,1,0,1,19423,7.2,225,52
0,19,0,8,8,1,0,0,16352,6.8,214,36,1,11,1,8,8,0,0,0,17082,7,191,50
1,12,1,2,2,0,0,0,15098,7,239,64,0,23,0,2,2,1,0,0,15729,7.2,258,76
0,35,1,5,4,0,1,0,16384,7.4,244,50,1,16,0,4,5,1,0,0,16567,7,243,60
0,18,1,7,11,0,1,0,17132,6.6,198,56,1,17,0,11,7,1,0,0,19382,7,196,52
0,19,1,5,3,1,0,0,16116,6.8,249,60,1,43,0,3,5,0,0,0,15623,7.2,250,48
0,18,1,7,7,0,0,0,17201,7,230,49,1,16,0,7,7,1,0,0,17412,7.2,222,68
1,18,0,3,6,0,0,0,15224,7,228,49,0,40,1,6,3,0,0,0,16835,7.2,247,44
0,16,0,6,8,0,0,0,15334,6.4,203,44,1,21,1,8,6,1,0,0,16677,6.6,204,36
1,18,1,12,3,1,1,1,21016,7.4,272,59,0,50,0,3,12,0,0,0,15504,6.6,212,56
0,15,0,7,13,0,0,0,15812,6.8,186,47,1,17,1,13,7,1,0,0,19402,7.2,216,52
1,19,1,5,5,0,1,0,15447,6.2,194,44,0,16,0,5,5,0,0,0,15853,7,219,50
0,15,1,5,11,0,0,0,15812,6.6,209,56,1,13,0,11,5,1,0,0,17962,6.8,175,66
0,17,0,1,5,1,0,0,14301,6.8,214,45,1,13,1,5,1,0,0,0,14980,7,216,43
1,12,0,2,10,0,1,0,14749,6.6,204,51,0,19,1,10,2,0,0,0,17863,7.2,224,47
1,39,0,7,6,0,0,0,17605,7.4,254,64,0,17,1,6,7,1,0,0,16041,7.2,214,44
0,53,0,5,9,1,0,0,15535,6.8,207,53,1,20,1,9,5,0,0,1,19740,7.4,251,44
1,46,1,11,1,0,0,0,18761,7.2,230,62,0,14,0,1,11,0,0,0,14589,6.8,259,47
1,15,1,8,12,1,0,0,16855,6.4,216,44,0,13,0,12,8,0,0,0,19527,7.4,204,65
1,11,1,18,10,1,0,0,21352,7.6,224,59,0,13,0,10,18,0,0,0,17065,6.8,135,35
0,15,1,5,1,1,0,0,15990,7.2,221,54,1,16,0,1,5,0,0,0,15179,7,235,65
1,12,1,5,4,1,0,0,15015,6.4,184,47,0,17,0,4,5,0,1,0,15600,6.8,248,52
0,14,0,5,6,0,1,0,15432,6.6,223,24,1,20,1,6,5,1,0,0,16474,7,221,64
0,13,0,4,3,0,0,0,15404,7,236,51,1,18,1,3,4,1,0,0,15241,6.8,238,43
0,41,1,5,1,1,0,0,16224,7.2,233,52,1,15,0,1,5,0,0,0,14527,6.6,238,60
0,12,1,10,7,1,0,0,17437,7,177,57,1,121,0,7,10,0,1,0,16378,6.8,186,55
0,16,1,6,6,0,1,0,17783,7.6,236,72,1,13,0,6,6,1,0,0,16285,7.4,213,61
1,15,0,8,8,0,0,0,17618,7.2,227,41,0,17,1,8,8,1,0,0,17161,7,225,49
1,16,0,9,2,1,0,0,18984,7.4,254,54,0,16,1,2,9,0,0,0,14364,6.6,171,59
1,11,1,11,10,1,0,0,18104,6.8,205,40,0,17,0,10,11,0,0,0,16987,6.8,168,41
1,18,1,5,6,0,0,0,17250,7,251,68,0,13,0,6,5,1,0,0,16321,7.2,211,44
0,15,0,5,4,1,1,0,16222,7,243,56,1,42,1,4,5,0,0,0,15763,7,234,51
0,27,0,3,8,0,0,0,15179,7,238,47,1,16,1,8,3,1,0,0,17716,7.2,216,64
0,14,1,3,13,0,0,0,13896,5.6,197,20,1,52,0,13,3,1,0,0,18778,6.8,204,57
0,15,0,8,8,0,0,0,17911,6.8,218,40,1,15,1,8,8,0,1,0,16897,6.6,191,47
1,14,0,11,5,0,0,0,18582,7,217,39,0,14,1,5,11,0,0,0,15543,6.6,203,28
1,111,1,13,10,1,1,0,19099,6.8,207,30,0,27,0,10,13,0,0,0,18449,6.6,204,52
1,41,1,6,9,0,1,0,15879,6.8,187,48,0,34,0,9,6,1,0,0,16784,7,183,53
1,17,0,9,7,0,0,0,17354,6.8,239,32,0,15,1,7,9,1,0,0,16388,6.8,208,39
0,25,1,6,8,0,1,1,16760,6.6,186,40,1,13,0,8,6,0,0,0,17189,7.2,242,43
1,38,1,7,5,1,1,0,16839,6.6,209,53,0,8,0,5,7,0,0,0,15628,6.8,191,51
0,11,1,6,5,1,0,0,16186,7,225,43,1,12,0,5,6,0,0,0,16133,6.8,205,56
0,34,1,9,5,1,0,0,16915,7,198,55,1,12,0,5,9,0,0,0,16266,6.8,197,60
0,20,0,9,11,0,0,1,17951,6.2,207,30,1,14,1,11,9,1,0,0,18086,6.6,190,45
1,33,1,8,7,1,0,0,17722,7.2,224,43,0,53,0,7,8,0,1,0,16585,7.2,225,47
1,19,1,9,1,1,0,0,18381,7,249,56,0,17,0,1,9,0,0,0,14430,6.6,214,60
0,13,0,5,6,0,0,0,16084,6.8,219,46,1,17,1,6,5,1,0,0,16943,7.4,244,60
0,19,0,2,6,0,0,0,15054,7.2,239,60,1,18,1,6,2,1,0,0,16016,6.8,233,44
1,53,1,12,5,0,0,0,17838,6.8,194,42,0,18,0,5,12,0,0,0,15284,6.4,215,41
0,16,1,8,7,0,0,0,17415,6.8,239,48,1,17,0,7,8,1,0,0,16257,7.2,184,84
0,19,0,3,6,1,0,0,15025,6.6,234,44,1,59,1,6,3,0,1,0,17988,7.2,252,56
0,18,0,4,7,0,0,0,15362,6.2,206,48,1,13,1,7,4,0,1,1,17256,7,196,52
0,10,0,4,7,0,0,0,15038,6.8,230,52,1,16,1,7,4,1,0,0,16573,6.8,215,60
1,14,0,8,4,0,0,0,17726,7.2,218,50,0,10,1,4,8,0,0,0,16072,6.8,219,48
0,11,0,3,6,1,1,0,15685,7,232,58,1,14,1,6,3,0,0,0,16201,6.8,208,45
1,13,1,6,4,0,1,0,17530,7.2,221,68,0,17,0,4,6,1,0,0,14953,6.8,196,46
0,15,1,6,6,0,0,0,16260,6.8,205,59,1,18,0,6,6,0,1,0,16662,7,219,51
0,17,0,5,10,0,0,0,15668,6.8,183,60,1,17,1,10,5,1,0,0,20072,7.2,256,48
0,35,0,7,10,0,1,0,16511,7.2,209,43,1,12,1,10,7,0,0,0,19433,7.4,212,72
1,16,1,8,11,1,0,0,16965,6.8,200,44,0,17,0,11,8,0,0,0,17624,6.8,220,44
0,14,1,11,6,0,0,0,18212,7,201,47,1,14,0,6,11,0,0,0,16288,6.6,212,52
0,58,0,4,7,0,0,0,15042,7,207,55,1,20,1,7,4,1,1,0,17117,7,236,40
0,16,1,4,6,0,0,0,15661,6.8,235,38,1,12,0,6,4,0,0,0,16716,7.2,222,52
1,16,1,10,3,0,1,0,17986,7,218,50,0,12,0,3,10,0,0,0,14747,6.6,198,53
0,14,0,0,5,0,1,0,13776,6.8,218,60,1,19,1,5,0,1,0,0,16541,7.2,256,53
0,17,0,7,8,0,0,0,15330,6.2,186,24,1,19,1,8,7,1,0,0,16513,6.6,199,37
0,13,1,4,4,0,0,0,14727,7,197,52,1,14,0,4,4,1,0,0,15739,7.2,238,56
1,14,1,7,4,1,0,0,17651,6.8,229,60,0,16,0,4,7,0,0,0,14406,6.8,179,52
0,18,1,5,3,0,0,0,15496,6.6,184,47,1,17,0,3,5,1,0,0,15653,6.6,229,55
1,42,1,9,6,1,0,0,18395,7.4,242,45,0,17,0,6,9,0,0,0,15533,6.8,200,40
1,14,1,7,4,1,0,0,16866,6.8,220,27,0,12,0,4,7,0,0,0,16077,6.8,224,52
0,13,0,7,7,0,0,0,16449,7,211,39,1,10,1,7,7,1,0,0,17435,7.2,238,53
1,17,0,5,8,1,0,0,16142,7,218,58,0,15,1,8,5,0,0,0,16954,7.2,233,48
0,15,1,4,7,0,0,0,15099,6.6,205,52,1,13,0,7,4,1,0,0,18295,7.4,226,71
1,14,1,9,8,1,0,0,18044,7.2,207,69,0,11,0,8,9,0,0,0,17306,6.8,188,41
1,15,1,5,5,0,0,0,16248,7.2,251,40,0,13,0,5,5,0,0,0,15104,7,199,56
1,13,0,5,2,1,0,0,15182,7,205,44,0,20,1,2,5,0,1,0,14936,7,230,56
0,42,0,6,6,0,0,0,15651,6.8,195,44,1,16,1,6,6,1,0,0,16570,7,203,68
1,15,1,5,4,1,1,0,15917,7,211,64,0,13,0,4,5,0,0,0,15112,6.8,187,60
0,38,0,2,5,0,0,0,13889,6.8,193,57,1,13,1,5,2,1,0,0,15545,6.6,229,44
0,44,1,7,5,0,0,0,16858,7,241,44,1,25,0,5,7,1,0,0,15705,7,211,46
1,14,1,9,8,0,0,0,18119,6.4,204,38,0,18,0,8,9,1,0,0,17379,6.8,210,36
0,56,1,8,2,0,0,0,17352,6.8,207,46,1,14,0,2,8,1,0,0,14511,6.6,198,69
0,13,0,11,9,0,0,0,17924,6.6,219,35,1,16,1,9,11,0,0,0,17475,6.8,182,44
0,14,1,3,4,0,0,0,14490,6.8,226,37,1,41,0,4,3,1,0,0,16249,7.2,247,58
0,14,0,6,8,0,0,0,16172,6.8,189,60,1,19,1,8,6,1,0,0,17429,7,226,36
0,15,0,1,6,0,0,0,14555,6.8,239,48,1,19,1,6,1,0,1,0,16379,7,204,55
0,15,0,6,5,0,0,0,15355,7.2,197,51,1,25,1,5,6,1,0,0,16198,7,223,55
0,17,1,4,8,1,0,0,14395,6.4,175,45,1,19,0,8,4,0,0,0,17013,7,213,50
0,14,1,6,6,1,0,0,16630,7,225,48,1,15,0,6,6,0,0,0,16377,7,213,56
0,30,0,8,5,0,0,0,16984,7.2,225,60,1,15,1,5,8,0,0,0,15755,6.8,214,36
0,13,0,7,9,1,0,0,16675,7,205,30,1,19,1,9,7,0,0,0,17613,7.2,199,67
0,45,0,7,4,0,0,0,16258,7,207,43,1,17,1,4,7,0,1,1,16745,6.6,207,61
0,14,0,3,7,0,0,0,15571,7.2,212,60,1,15,1,7,3,1,0,0,17002,7,241,51
1,12,1,12,5,1,0,0,19740,7.4,228,68,0,21,0,5,12,0,0,0,15242,6.2,183,40
1,17,0,1,7,1,0,0,13749,6.2,208,43,0,25,1,7,1,0,0,0,17323,7.2,222,67
1,18,1,4,1,1,1,0,16231,7.2,271,52,0,15,0,1,4,0,0,0,15538,7.2,245,59
1,11,0,6,7,0,0,0,15736,7,188,45,0,19,1,7,6,1,0,0,16651,7,199,59
0,18,0,6,3,0,0,0,17099,7.2,222,69,1,16,1,3,6,1,1,0,15252,6.8,210,70
1,15,1,8,2,0,0,0,17620,6.8,236,41,0,16,0,2,8,0,0,0,14642,7.2,180,67
1,18,0,5,4,0,0,0,16250,6.6,231,48,0,15,1,4,5,0,0,0,15005,6.6,216,52
0,14,0,8,10,1,0,0,17136,7,207,54,1,13,1,10,8,0,1,1,18768,6.8,173,32
1,11,1,13,7,1,0,3,22228,7.2,234,54,0,11,0,7,13,0,0,0,13571,4.8,107,29
1,15,1,9,6,0,0,0,18847,7,218,68,0,15,0,6,9,1,0,0,16650,7.4,236,44
0,5,0,2,15,0,0,0,13462,5.4,130,42,1,17,1,15,2,0,0,1,22614,7.4,247,80
0,15,0,7,4,0,0,0,16364,7.2,239,28,1,48,1,4,7,1,0,0,15677,7.2,232,62
1,15,0,6,8,0,0,0,17279,6.8,233,36,0,14,1,8,6,1,0,0,17059,7.2,211,56
1,13,1,1,2,0,0,0,14654,6.8,225,56,0,16,0,2,1,0,0,0,14750,7,240,40
0,11,0,6,12,0,0,0,15211,6.4,187,47,1,20,1,12,6,1,0,0,18957,7.2,230,56
1,17,1,5,6,1,0,0,17076,7.4,223,60,0,18,0,6,5,0,0,0,16447,6.8,215,33
1,12,0,1,4,0,1,0,14536,7,214,63,0,19,1,4,1,1,0,0,16012,7,253,48
0,14,0,7,9,1,0,0,17308,6.8,198,59,1,10,1,9,7,0,0,0,17883,7,227,40
0,32,1,4,6,0,1,0,16203,6.8,205,45,1,17,0,6,4,1,0,0,16838,7.2,206,61
1,20,1,6,5,1,0,0,16130,6.8,235,36,0,15,0,5,6,0,0,0,15981,6.6,241,40
0,16,1,2,4,0,1,0,15739,7,223,46,1,15,0,4,2,1,0,0,15082,6.8,199,60
0,13,0,9,11,0,0,0,17498,7.2,228,43,1,12,1,11,9,1,0,0,18456,7.2,200,45
1,19,0,6,9,0,0,0,14947,6.6,165,63,0,12,1,9,6,1,0,0,17869,7.2,239,44
0,17,0,3,11,0,0,0,14893,6.4,217,48,1,15,1,11,3,1,0,0,18303,7.4,240,32
1,11,0,11,8,0,1,0,18817,7,192,54,0,16,1,8,11,0,0,1,18506,6.8,228,36
1,16,1,9,6,0,1,0,17704,7,197,64,0,14,0,6,9,1,0,0,15912,6.6,205,48
0,16,0,1,6,0,1,1,15717,6.6,241,52,1,70,1,6,1,1,0,0,16573,7.2,245,42
1,26,1,10,6,1,0,0,17252,7,212,40,0,15,0,6,10,0,0,0,16098,7,220,42
0,14,0,3,7,0,0,0,14794,6.8,185,50,1,10,1,7,3,1,0,0,16918,7,217,68
0,13,0,3,4,0,0,0,14751,6.8,217,39,1,13,1,4,3,1,0,0,15733,6.8,210,72
1,19,1,2,2,1,0,0,15430,7,246,71,0,11,0,2,2,0,0,0,14963,7,236,64
0,17,0,1,7,0,0,0,14266,6.8,222,56,1,39,1,7,1,1,1,0,17655,7.4,231,76
0,37,1,6,8,1,1,0,16168,6.8,204,36,1,21,0,8,6,0,0,0,17171,6.8,220,59
1,102,1,6,7,1,0,0,17303,7,224,52,0,13,0,7,6,0,0,0,16731,7,205,60
0,15,0,6,8,1,0,0,16111,6.8,204,48,1,15,1,8,6,0,0,0,17667,7.2,241,40
1,16,0,8,6,0,0,0,18029,7.2,199,53,0,15,1,6,8,0,0,0,15706,6.8,192,38
0,37,1,7,4,0,0,0,16695,7.2,222,49,1,17,0,4,7,1,0,0,15209,6.8,229,44
1,16,1,8,2,0,1,0,17755,7.2,228,48,0,14,0,2,8,0,0,0,14000,6.6,183,51
0,18,0,8,8,1,0,0,17388,6.6,214,40,1,17,1,8,8,0,0,0,16061,6.6,190,47
1,16,1,6,0,1,1,0,16874,7.2,260,51,0,16,0,0,6,0,0,0,13945,6.6,239,52
0,12,1,3,2,0,0,0,15591,7,239,42,1,12,0,2,3,0,1,0,15055,7,234,50
1,20,1,8,3,1,0,0,17562,7,237,43,0,42,0,3,8,0,1,0,13987,6.6,176,45
1,21,1,12,4,1,0,0,19628,7.2,229,38,0,21,0,4,12,0,0,0,14827,6.8,198,60
0,16,0,5,12,0,0,0,15871,6.6,202,41,1,39,1,12,5,1,0,0,18072,7.2,221,28
0,15,1,9,5,0,0,0,17792,7,222,45,1,16,0,5,9,1,0,0,15007,6.6,204,53
0,128,1,7,8,0,1,0,16168,6.8,193,44,1,38,0,8,7,0,0,0,16860,6.8,207,58
1,16,0,4,11,1,0,0,15786,6.6,217,55,0,20,1,11,4,0,0,1,20192,7.2,233,68
1,21,0,8,8,1,1,0,17889,7.2,235,60,0,11,1,8,8,0,0,0,16097,7,180,48
0,51,0,2,14,0,1,0,13612,6.4,181,48,1,14,1,14,2,1,0,0,20329,7.6,226,56
0,21,1,5,7,0,0,0,16218,6.8,204,52,1,18,0,7,5,1,1,0,16411,6.8,202,48
1,15,0,8,6,0,0,0,18188,7.4,252,76,0,17,1,6,8,1,0,0,16521,6.4,188,51
0,14,1,5,8,1,0,0,15786,6.6,219,44,1,12,0,8,5,0,1,0,17646,7.2,231,44
0,18,1,1,7,1,0,0,14419,6.2,235,50,1,15,0,7,1,0,0,0,17743,7.4,246,60
0,12,1,7,11,0,0,0,16575,6.8,194,46,1,16,0,11,7,1,0,0,18230,7.2,208,52
0,21,0,5,5,0,0,0,15068,6.8,203,45,1,17,1,5,5,1,1,0,15389,6.6,211,45
1,15,1,10,1,1,0,0,19225,7.4,253,43,0,16,0,1,10,0,1,0,14278,6.8,200,49
1,41,1,10,6,0,0,0,18688,7.2,218,47,0,15,0,6,10,0,0,0,15264,6.2,170,40
1,15,1,10,5,1,0,0,18650,7.2,236,44,0,17,0,5,10,0,0,0,15622,6.8,216,36
0,17,1,3,2,1,1,0,15207,7,234,54,1,19,0,2,3,0,0,0,15418,7,211,48
1,16,1,11,5,1,0,0,17522,7,204,44,0,37,0,5,11,0,0,0,15399,7,194,52
0,90,0,12,9,0,0,0,18131,7,193,40,1,25,1,9,12,1,0,0,17106,6.8,213,40
1,74,0,10,7,0,1,0,18209,7.2,209,50,0,17,1,7,10,1,0,0,15866,6.4,170,54
0,15,0,5,7,0,0,0,16162,7,230,55,1,56,1,7,5,0,0,0,16727,7,234,44
